etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
849    | #ɡrˈawem# | *#ɡrˈae# | *#ɡɾˈawə# | *#ɡrˈawə# {GOLD: #ɡrˈew#}
850    | #ˌimpˌutˈaː# | *#emputˈa# | *#emputˈa# | *#ɨmputˈa# {GOLD: #imputˈa#}
851    | #ˌintˈeɡrum# | *#entˈɛɡru# | *#entjˈeɡɾu# | *#ɨntjˈeɡru# {GOLD: #ɨntrˈeɡ#}
852    | #lˈonɡum# | *#lˈonɡu# | *#lˈunɡu# | *#lˈunɡ# {GOLD: #lˈunɡ#}
853    | #mˌeːnsˈuːram# | *#mesˈura# | *#mesˈuɾə# | *#məsˈurə# {GOLD: #məsˈurə#}
854    | #mˌeːnsuːrˈaː# | *#mesurˈa# | *#mesuɾˈa# | *#məsurˈa# {GOLD: #məsurˈa#}
855    | #mˈiːkam# | *#mˈika# | *#mjˈikə# | *#mˈikə# {GOLD: #mˈikə#}
856    | #mˌinˈuːtum# | *#merˈuntu# | *#meɾˈuntu# | *#mərˈunt# {GOLD: #mərˈunt#}
857    | #mˈultum# | *#mˈultu# | *#mˈultu# | *#mˈult# {GOLD: #mˈult#}
858    | #nˌumerˈaː# | *#numerˈa# | *#numeɾˈa# | *#numərˈa# {GOLD: #numərˈa#}
859    | #nˈumerum# | *#nˈumeru# | *#nˈumeɾu# | *#nˈumər# {GOLD: #nˈumər#}
860    | #pˌarˈikulum# | *#parˈeklu# | *#pəɾˈekʎu# | *#pərˈeke# {GOLD: #perˈeke#}
861    | #pˈartem# | *#pˈarte# | *#pˈaɾte# | *#pˈarte# {GOLD: #pˈarte#}
862    | #pˈassum# | *#pˈasu# | *#pˈasu# | *#pˈas# {GOLD: #pˈas#}
863    | #pˈettiam# | *#pˈɛt͡sa# | *#pje̯ˈat͡sə# | *#pˈɨt͡sə# {GOLD: #pˈɨt͡sə#}
864    | #plˈeːnum# | *#plˈenu# | *#plˈenu# | *#plˈin# {GOLD: #plˈin#}
865    | #kwˈantum# | *#kˈantu# | *#kˈəntu# | *#kˈɨnt# {GOLD: #kˈɨt#}
866    | #sˈinɡulum# | *#sˈenɡulu# | *#sˈenɡuɾu# | *#sˈinɡur# {GOLD: #sˈinɡur#}
867    | #sˈummam# | *#sˈuma# | *#sˈumə# | *#sˈumə# {GOLD: #sˈumə#}
868    | #tˈoːtum# | *#tˈotu# | *#tˈotu# | *#tˈot# {GOLD: #tˈot#}
869    | #tˈoːtam# | *#tˈota# | *#to̯ˈatə# | *#to̯ˈatə# {GOLD: #to̯ˈatə#}
870    | #ˈambiː# | *#ˈambi# | *#ˈəmbi# | *#ˈɨmbj# {GOLD: #ˈɨmbj#}
871    | #ˌantˈaneum# | *#antˈaɲu# | *#əntˈəɲu# | *#ɨntˈɨj# {GOLD: #ɨntˈɨj#}
872    | #kwˈiːnkwe# | *#t͡ʃˈint͡ʃe# | *#t͡ʃˈint͡ʃe# | *#t͡ʃˈint͡ʃe# {GOLD: #t͡ʃˈint͡ʃj#}
873    | #dˈoːs# | *#dˈoj# | *#dˈoj# | *#dˈoj# {GOLD: #dˈoj#}
874    | #mˈiːlia# | *#mˈijla# | *#mjˈijɾə# | *#mˈie# {GOLD: #mˈije#}
875    | #nˈowem# | *#nˈoe# | *#nˈow̥# | *#nˈow# {GOLD: #nˈowə#}
876    | #ˈoktoː# | *#ˈopto# | *#ˈoptu# | *#ˈopt# {GOLD: #ˈopt#}
877    | #kwˈattuor# | *#pˈatro# | *#pˈatɾu# | *#pˈatru# {GOLD: #pˈatru#}
878    | #sˈessem# | *#sˈɛse# | *#ʃe̯ˈase# | *#ʃˈase# {GOLD: #ʃˈase#}
879    | #ˌannoːtˈertioː# | *#annotˈɛrt͡so# | *#annut͡sˈeɾt͡su# | *#anut͡sˈert͡s# {GOLD: #ant͡sˈərt͡s#}
880    | #trˈeːs# | *#trˈej# | *#tɾˈej# | *#trˈej# {GOLD: #trˈej#}
881    | #ˈuːnum# | *#ˈunu# | *#ˈunu# | *#ˈun# {GOLD: #ˈunu#}
882    | #ˈanɡulum# | *#ˈanɡlu# | *#ˈənɡʎu# | *#ˈɨnɡj# {GOLD: #ˈunɡj#}
883    | #ˌanɡˈustum# | *#anɡˈustu# | *#ənɡˈustu# | *#ɨnɡˈust# {GOLD: #ɨnɡˈust#}
884    | #ˈasperum# | *#ˈasperu# | *#ˈaspeɾu# | *#ˈaspər# {GOLD: #ˈaspru#}
885    | #kˈirkum# | *#t͡ʃˈerku# | *#t͡ʃˈeɾku# | *#t͡ʃˈerk# {GOLD: #t͡ʃˈerk#}
886    | #dˈeːnsum# | *#dˈesu# | *#dˈesu# | *#dˈes# {GOLD: #dˈes#}
887    | #fˌoːrmˈoːsum# | *#formˈosu# | *#foɾmˈosu# | *#formˈos# {GOLD: #frumˈos#}
888    | #frˈaɡidum# | *#frˈad͡ʒedu# | *#fɾˈad͡ʒedu# | *#frˈad͡ʒed# {GOLD: #frˈad͡ʒed#}
889    | #ɡrˈassum# | *#ɡrˈasu# | *#ɡɾˈasu# | *#ɡrˈas# {GOLD: #ɡrˈas#}
890    | #ɡrˈossum# | *#ɡrˈosu# | *#ɡɾˈosu# | *#ɡrˈos# {GOLD: #ɡrˈos#}
891    | #hˈuːmidum# | *#ˈumedu# | *#ˈumedu# | *#ˈuməd# {GOLD: #ˈumed#}
892    | #lˈarɡum# | *#lˈarɡu# | *#lˈaɾɡu# | *#lˈarɡ# {GOLD: #lˈarɡ#}
893    | #lˈaːtum# | *#lˈatu# | *#lˈatu# | *#lˈat# {GOLD: #lˈat#}
894    | #lˈeːnem# | *#lˈene# | *#lˈene# | *#lˈine# {GOLD: #lˈin#}
895    | #mˈakrum# | *#mˈakru# | *#mˈakɾu# | *#mˈakru# {GOLD: #mˈakru#}
896    | #mˈarkidum# | *#mˈart͡ʃedu# | *#mˈaɾt͡ʃedu# | *#mˈart͡ʃed# {GOLD: #mˈɨrt͡ʃed#}
897    | #mˈedium# | *#mˈɛd͡zu# | *#mjˈed͡zu# | *#mjˈez# {GOLD: #mjˈez#}
898    | #mˈollem# | *#mˈolle# | *#mo̯ˈale# | *#mo̯ˈale# {GOLD: #mo̯ˈale#}
899    | #mˈuːkkidum# | *#mˈut͡ʃedu# | *#mˈut͡ʃedu# | *#mˈut͡ʃed# {GOLD: #mˈut͡ʃed#}
900    | #mˈuːtulum# | *#mˈuklu# | *#mˈukʎu# | *#mˈukj# {GOLD: #mˈukje#}
901    | #nˌaːtˈuːram# | *#natˈura# | *#nətˈuɾə# | *#nətˈurə# {GOLD: #natˈurə#}
902    | #nˈitidum# | *#nˈetedu# | *#ne̯ˈatedu# | *#nˈeted# {GOLD: #nˈeted#}
903    | #kwˌiˈeːtum# | *#t͡ʃjˈetu# | *#t͡ʃˈetu# | *#t͡ʃˈet# {GOLD: #t͡ʃˈet#}
904    | #kwˌiˈeːtam# | *#t͡ʃjˈeta# | *#t͡ʃe̯ˈatə# | *#t͡ʃe̯ˈatə# {GOLD: #t͡ʃe̯ˈatə#}
905    | #rˈankidum# | *#rˈant͡ʃedu# | *#rrˈənt͡ʃedu# | *#rˈɨnt͡ʃed# {GOLD: #rˈɨnt͡ʃed#}
906    | #rˈapidum# | *#rˈapedu# | *#rrˈapedu# | *#rˈapəd# {GOLD: #rˈeped#}
907    | #rˈaːrum# | *#rˈaru# | *#rrˈaɾu# | *#rˈar# {GOLD: #rˈar#}
908    | #rˌetˈundum# | *#retˈundu# | *#rretˈundu# | *#rətˈund# {GOLD: #rətˈund#}
909    | #skrˈobulam# | *#skrˈowla# | *#skɾo̯ˈawɾə# | *#skro̯ˈawrə# {GOLD: #skˈorburə#}
910    | #sˈiɡnum# | *#sˈemnu# | *#sˈemnu# | *#sˈemn# {GOLD: #sˈemn#}
911    | #sˌimilˈaː# | *#semelˈa# | *#semeɾˈa# | *#simənˈa# {GOLD: #semənˈa#}
912    | #strˈinktum# | *#strˈentu# | *#stɾˈentu# | *#strˈint# {GOLD: #strˈɨmt#}
913    | #sˌubtˈiːlem# | *#sutˈile# | *#sut͡sˈiɾe# | *#sut͡sˈire# {GOLD: #subt͡sˈire#}
914    | #tˌakˈeː# | *#tat͡ʃˈe# | *#tət͡ʃˈe# | *#tət͡ʃe̯ˈa# {GOLD: #tət͡ʃe̯ˈa#}
915    | #tˈaːlem# | *#tˈale# | *#tˈaɾe# | *#tˈare# {GOLD: #tˈare#}
916    | #ˈuːdum# | *#ˈudu# | *#ˈudu# | *#ˈud# {GOLD: #ˈud#}
917    | #ˌuːdˈaː# | *#udˈa# | *#udˈa# | *#udˈa# {GOLD: #udˈa#}
918    | #wˌiskˈoːsum# | *#veskˈosu# | *#veskˈosu# | *#vɨskˈos# {GOLD: #vɨskˈos#}
919    | #kolˈostrum# | *#kolˈostru# | *#kuɾˈostɾu# | *#kurˈostru# {GOLD: #korˈastrə#}
920    | #aspektˈaː# | *#aspeptˈa# | *#aspeptˈa# | *#aspəptˈa# {GOLD: #aʃteptˈa#}
921    | #kˈiːwitatem# | *#t͡ʃˈitate# | *#t͡ʃˈitəte# | *#t͡ʃˈitəte# {GOLD: #t͡ʃetˈate#}
922    | #kˈohortem# | *#kˈorte# | *#ko̯ˈaɾte# | *#ko̯ˈarte# {GOLD: #kˈurte#}
923    | #konweniˈentiam# | *#kovenjˈɛnt͡sa# | *#kuveɲˈent͡sə# | *#kuviˈint͡sə# {GOLD: #kuviˈint͡sə#}
924    | #konwenˈi# | *#kovenˈi# | *#kuveɲˈi# | *#kuviˈi# {GOLD: #kuvenˈi#}
925    | #konwentˈaː# | *#koventˈa# | *#kuventˈa# | *#kuvɨntˈa# {GOLD: #kuvɨntˈa#}
926    | #dˈominum# | *#dˈomnu# | *#dˈomnu# | *#dˈomn# {GOLD: #dˈomn#}
927    | #fossˈaːtum# | *#fosˈatu# | *#fusˈatu# | *#fusˈat# {GOLD: #sˈat#}
928    | #frˈankum# | *#frˈanku# | *#fɾˈənku# | *#frˈɨnk# {GOLD: #frˈɨnk#}
929    | #ɡrˈae̯kum# | *#ɡrˈɛku# | *#ɡɾjˈeku# | *#ɡrˈek# {GOLD: #ɡrˈek#}
930    | #ˈospitem# | *#ˈospete# | *#o̯ˈaspete# | *#o̯ˈaspəte# {GOLD: #o̯ˈaspe#}
931    | #ospitˈaː# | *#ospetˈa# | *#ospetˈa# | *#ospətˈa# {GOLD: #ospətˈa#}
932    | #imperˈaːtoːrem# | *#emperˈatore# | *#empeɾˈatuɾe# | *#ɨmpərˈaturə# {GOLD: #ɨmpərˈat#}
933    | #jˈuːdikem# | *#d͡ʒˈudet͡ʃe# | *#d͡ʒˈudet͡ʃe# | *#ʒˈudet͡ʃe# {GOLD: #ʒˈude#}
934    | #juːdˈikium# | *#d͡ʒudˈet͡su# | *#d͡ʒudˈet͡su# | *#ʒudˈet͡s# {GOLD: #ʒudˈet͡s#}
935    | #juːdikˈaːtum# | *#d͡ʒudekˈatu# | *#d͡ʒudekˈatu# | *#ʒudekˈat# {GOLD: #ʒudekˈatə#}
936    | #juːraːmˈentum# | *#d͡ʒuramˈɛntu# | *#d͡ʒuɾəmˈentu# | *#ʒurəmˈɨnt# {GOLD: #ʒurəmˈɨnt#}
937    | #juːrˈaː# | *#d͡ʒurˈa# | *#d͡ʒuɾˈa# | *#ʒurˈa# {GOLD: #ʒurˈa#}
938    | #lawdˈaː# | *#lawdˈa# | *#ləwdˈa# | *#ləwdˈa# {GOLD: #lˈawdə#}
939    | #lˈeːɡem# | *#lˈed͡ʒe# | *#le̯ˈad͡ʒe# | *#lˈed͡ʒe# {GOLD: #lˈed͡ʒe#}
940    | #liɡaːmˈentum# | *#leɡamˈɛntu# | *#leɡəmˈentu# | *#leɡəmˈɨnt# {GOLD: #leɡəmˈɨnt#}
941    | #populˈum# | *#populˈu# | *#popuɾˈu# | *#popurˈu# {GOLD: #popˈor#}
942    | #potˈentiam# | *#potˈɛnt͡sa# | *#putˈent͡sə# | *#putˈint͡sə# {GOLD: #putˈint͡sə#}
943    | #saluːtˈaː# | *#salutˈa# | *#səɾutˈa# | *#sərutˈa# {GOLD: #sərutˈa#}
944    | #sklˈawum# | *#sklˈau# | *#skʎˈau# | *#ʃkjˈaw# {GOLD: #ʃkjˈaw#}
945    | #wiːkiːnitˈaːtem# | *#vit͡ʃinetˈate# | *#vet͡ʃinetˈate# | *#vet͡ʃinətˈate# {GOLD: #vet͡ʃinətˈate#}
946    | #wiktimˈaː# | *#vestemˈa# | *#vestemˈa# | *#vestimˈa# {GOLD: #vətəmˈa#}
947    | #ae̯stimˈaː# | *#ɛstemˈa# | *#jestemˈa# | *#jestimˈa# {GOLD: #nestemˈatə#}
948    | #komparˈaː# | *#komparˈa# | *#kumpəɾˈa# | *#kumpərˈa# {GOLD: #kumpərˈa#}
949    | #deːbitˈoːrem# | *#deetˈore# | *#deto̯ˈaɾe# | *#dəto̯ˈare# {GOLD: #datˈor#}
950    | #fuːrˈaː# | *#furˈa# | *#fuɾˈa# | *#furˈa# {GOLD: #furˈa#}
951    | #fˈuːrem# | *#fˈure# | *#fˈuɾe# | *#fˈure# {GOLD: #fˈur#}
952    | #improːmuːtuˈaː# | *#empromutˈa# | *#empɾumutˈa# | *#ɨmprumutˈa# {GOLD: #ɨmprumutˈa#}
953    | #lewˈaːre# | *#leˈare# | *#le̯ˈaɾe# | *#lˈere# {GOLD: #lwˈa#}
954    | #neɡoːtiaːtˈoːrem# | *#neɡot͡ʃatˈore# | *#neɡut͡ʃəto̯ˈaɾe# | *#neɡut͡ʃəto̯ˈare# {GOLD: #neɡut͡sətˈor#}
955    | #neɡˈoːtium# | *#neɡˈot͡su# | *#neɡˈot͡su# | *#neɡˈot͡s# {GOLD: #neɡˈot͡s#}
956    | #perdˈeː# | *#perdˈe# | *#peɾdˈe# | *#perdˈe# {GOLD: #pjˈerde#}
957    | #prˈetium# | *#prˈɛt͡su# | *#pɾjˈet͡su# | *#prˈet͡s# {GOLD: #prˈet͡s#}
958    | #wˈende# | *#vˈɛnde# | *#vˈende# | *#vˈinde# {GOLD: #vindˈe#}
959    | #ˈanɡelum# | *#ˈand͡ʒelu# | *#ˈənd͡ʒeɾu# | *#ˈɨnd͡ʒer# {GOLD: #ˈɨnd͡ʒer#}
960    | #basˈilikam# | *#basˈeleka# | *#bəse̯ˈaɾekə# | *#bəsˈerekə# {GOLD: #bisˈerikə#}
961    | #kʰriːstiˈaːnum# | *#krit͡sˈanu# | *#kɾet͡sˈənu# | *#kret͡sˈɨn# {GOLD: #kreʃtˈin#}
962    | #krˈukem# | *#krˈut͡ʃe# | *#kɾˈut͡ʃe# | *#krˈut͡ʃe# {GOLD: #krˈut͡ʃe#}
963    | #dˈeːum# | *#dˈew̥# | *#dˈew̥# | *#dˈew# {GOLD: #zˈew#}
964    | #drˈakoːnem# | *#drˈakone# | *#dɾˈakune# | *#drˈakune# {GOLD: #drˈak#}
965    | #jejuːnˈaː# | *#d͡ʒed͡ʒunˈa# | *#d͡ʒed͡ʒunˈa# | *#d͡ʒeʒunˈa# {GOLD: #aʒunˈa#}
966    | #inklinˈaː# | *#enklenˈa# | *#enkʎenˈa# | *#ɨnkinˈa# {GOLD: #ɨnkinˈa#}
967    | #inkliːnaːtiˈoːnem# | *#enklinat͡ʃˈone# | *#enkʎinət͡ʃˈune# | *#ɨnkinət͡ʃˈune# {GOLD: #ɨnkinət͡ʃˈune#}
968    | #lˈeːɡem# | *#lˈed͡ʒe# | *#le̯ˈad͡ʒe# | *#lˈed͡ʒe# {GOLD: #lˈed͡ʒe#}
969    | #liːbertˈaː# | *#ljertˈa# | *#ʎeɾtˈa# | *#jertˈa# {GOLD: #jertˈa#}
970    | #miːriˈoːnem# | *#mirjˈone# | *#mjiɾjˈune# | *#minjˈune# {GOLD: #minˈune#}
971    | #oːrˈaːtioː# | *#orˈat͡so# | *#uɾˈat͡su# | *#urˈat͡s# {GOLD: #urət͡ʃˈune#}
972    | #pae̯nitˈeː# | *#panetˈe# | *#pənetˈe# | *#pɨnəte̯ˈa# {GOLD: #pənətˈa#}
973    | #paːɡaːnitˈaːtem# | *#paɡanetˈate# | *#pəɡənetˈate# | *#pəɡɨnətˈate# {GOLD: #pəɡɨnətˈate#}
974    | #pekkˈaːtum# | *#pekˈatu# | *#pekˈatu# | *#pəkˈat# {GOLD: #pəkˈat#}
975    | #populˈaːnum# | *#populˈanu# | *#popuɾˈənu# | *#popurˈɨn# {GOLD: #poporˈan#}
976    | #pˈopulum# | *#pˈopulu# | *#pˈopuɾu# | *#pˈopur# {GOLD: #popˈor#}
977    | #prˈesbyter# | *#prˈɛsbute# | *#pɾje̯ˈasbute# | *#prjˈasbute# {GOLD: #prˈeot#}
978    | #kwadraːɡˈeːsimam# | *#padrad͡ʒˈesema# | *#pədɾəd͡ʒe̯ˈasemə# | *#pədrəd͡ʒˈesimə# {GOLD: #pəresˈimj#}
979    | #roɡˈaː# | *#roɡˈa# | *#rruɡˈa# | *#ruɡˈa# {GOLD: #ruɡˈa#}
980    | #roɡaːtiˈoːnem# | *#roɡat͡ʃˈone# | *#rruɡət͡ʃˈune# | *#ruɡət͡ʃˈune# {GOLD: #ruɡət͡ʃˈune#}
981    | #kreˈaːtioːnem# | *#krjˈat͡sone# | *#kɾjˈat͡sune# | *#krˈat͡sune# {GOLD: #krət͡ʃˈun#}
982    | #pˈaskʰa# | *#pˈaska# | *#pˈaskə# | *#pˈaskə# {GOLD: #pˈaʃtj#}
983    | #serwˈaːre# | *#serbˈare# | *#seɾbˈaɾe# | *#serbˈare# {GOLD: #serbˈa#}
984    | #kommandˈaː# | *#komandˈa# | *#kuməndˈa# | *#kumɨndˈa# {GOLD: #kumɨndˈa#}
985    | #kommendˈaː# | *#komendˈa# | *#kumendˈa# | *#kumɨndˈa# {GOLD: #kumɨndˈa#}
986    | #monumˈentum# | *#mormˈɛntu# | *#moɾmˈentu# | *#mormˈɨnt# {GOLD: #mormˈɨnt#}
987    | #perwiɡilˈaː# | *#perbeɡlˈa# | *#peɾbeɡʎˈa# | *#perbəɡe̯ˈa# {GOLD: #priveɡe̯ˈa#}
988    | #inkantˈaː# | *#enkantˈa# | *#enkəntˈa# | *#ɨnkɨntˈa# {GOLD: #ɨnkɨntˈə#}
989    | #tˈemplum# | *#tˈɛmplu# | *#tˈemplu# | *#tˈimplu# {GOLD: #tˈɨmplə#}
990    | #kantˈaː# | *#kantˈa# | *#kəntˈa# | *#kɨntˈa# {GOLD: #kɨntˈa#}
991    | #kʰˈartam# | *#kˈarta# | *#kˈaɾtə# | *#kˈartə# {GOLD: #kˈarte#}
992    | #skrˈiːbe# | *#skrˈie# | *#skɾˈie# | *#skrˈie# {GOLD: #skrˈie#}
993    | #skriːptˈuːram# | *#skriptˈura# | *#skɾiptˈuɾə# | *#skriptˈurə# {GOLD: #skriptˈurə#}
994    | #bˈuːkina# | *#bˈut͡ʃena# | *#bˈut͡ʃenə# | *#bˈut͡ʃinə# {GOLD: #bˈut͡ʃin#}
995    | #kˈantikum# | *#kˈanteku# | *#kˈənteku# | *#kˈɨntek# {GOLD: #kˈɨntek#}
996    | #kʰˈordam# | *#kˈorda# | *#ko̯ˈaɾdə# | *#ko̯ˈardə# {GOLD: #ko̯ˈardə#}
997    | #kˈitʰaram# | *#t͡ʃˈetara# | *#t͡ʃe̯ˈatəɾə# | *#t͡ʃe̯ˈatərə# {GOLD: #t͡ʃˈeterə#}
998    | #siːbilˈaː# | *#sjelˈa# | *#ʃeɾˈa# | *#ʃerˈa# {GOLD: #ʃuerˈa#}
999    | #sonˈaː# | *#sonˈa# | *#sunˈa# | *#sunˈa# {GOLD: #sunˈa#}
1000   | #sˈonum# | *#sˈonu# | *#sˈunu# | *#sˈun# {GOLD: #sˈun#}
1001   | #sˈonitum# | *#sˈonetu# | *#sˈunetu# | *#sˈunət# {GOLD: #sˈunet#}
1002   | #wˈersum# | *#vˈɛrsu# | *#vjˈeɾsu# | *#vjˈers# {GOLD: #vjˈers#}
1003   | #jokˈaː# | *#d͡ʒokˈa# | *#d͡ʒukˈa# | *#ʒukˈa# {GOLD: #ʒukˈa#}
1004   | #jˈokum# | *#d͡ʒˈoku# | *#d͡ʒˈoku# | *#ʒˈok# {GOLD: #ʒˈok#}
1005   | #pertraːjˈike# | *#pertrˈɛt͡ʃe# | *#peɾtɾje̯ˈat͡ʃe# | *#pərtrˈet͡ʃe# {GOLD: #petrˈet͡ʃe#}
1006   | #kˈanutum# | *#kˈaruntu# | *#kˈaɾuntu# | *#kˈarunt# {GOLD: #kərˈunt#}
1007   | #ɡˈalbinum# | *#ɡˈalbenu# | *#ɡˈalbenu# | *#ɡˈalbɨn# {GOLD: #ɡˈalben#}
1008   | #nˈiɡer# | *#nˈeɡre# | *#ne̯ˈaɡɾe# | *#nˈeɡre# {GOLD: #nˈeɡru#}
1009   | #mˈerum# | *#mˈɛru# | *#mjˈeɾu# | *#mjˈer# {GOLD: #mjˈeru#}
1010   | #rˈoseum# | *#rˈoʃu# | *#rrˈoʃu# | *#rˈoʃ# {GOLD: #rˈoʃu#}
1011   | #rˈussum# | *#rˈusu# | *#rrˈusu# | *#rˈus# {GOLD: #rˈus#}
1012   | #wˈenetum# | *#vˈɛnetu# | *#vjˈenetu# | *#vˈinət# {GOLD: #vˈɨnət#}
1013   | #wirɡˈaːtum# | *#verɡˈatu# | *#veɾɡˈatu# | *#vərɡˈat# {GOLD: #vərɡˈat#}
1014   | #wˈiride# | *#vˈerde# | *#ve̯ˈaɾde# | *#vˈerde# {GOLD: #vˈerde#}
1015   | #amˈaːrum# | *#amˈaru# | *#əmˈaɾu# | *#amˈar# {GOLD: #amˈar#}
1016   | #dˈulke# | *#dˈult͡ʃe# | *#dˈult͡ʃe# | *#dˈult͡ʃe# {GOLD: #dˈult͡ʃe#}
1017   | #dulkˈorem# | *#dulkˈore# | *#dulko̯ˈaɾe# | *#dulko̯ˈare# {GOLD: #dulko̯ˈare#}
1018   | #pˈuːtorem# | *#pˈutore# | *#pˈutuɾe# | *#pˈuturə# {GOLD: #puto̯ˈare#}
1019   | #pˈutridum# | *#pˈutredu# | *#pˈutɾedu# | *#pˈutred# {GOLD: #pˈutred#}
1020   | #kˈaldorem# | *#kˈaldore# | *#kˈalduɾe# | *#kˈaldurə# {GOLD: #kəldˈurə#}
1021   | #kˈalidum# | *#kˈaldu# | *#kˈaldu# | *#kˈald# {GOLD: #kˈald#}
1022   | #ferwˈentem# | *#ferbˈɛnte# | *#feɾbˈente# | *#ferbˈinte# {GOLD: #fjerbˈinte#}
1023   | #frˈiːɡus# | *#frˈiɡu# | *#fɾˈiɡu# | *#frˈiɡ# {GOLD: #frˈiɡ#}
1024   | #rˈekentem# | *#rˈɛt͡ʃente# | *#rrje̯ˈat͡ʃente# | *#rˈet͡ʃinte# {GOLD: #rˈet͡ʃe#}
1025   | #apprehˈendere# | *#aprjˈɛndere# | *#apɾjˈendeɾe# | *#aprˈinderə# {GOLD: #aprˈinde#}
1026   | #ˈaːrdeoː# | *#ˈard͡zo# | *#ˈaɾd͡zu# | *#ˈarz# {GOLD: #ˈarde#}
1027   | #ˈarsum# | *#ˈarsu# | *#ˈaɾsu# | *#ˈars# {GOLD: #arsˈurə#}
1028   | #karbˈoːnem# | *#karbˈone# | *#kəɾbˈune# | *#kɨrbˈune# {GOLD: #kərbˈune#}
1029   | #kinˈurem# | *#t͡ʃenˈure# | *#t͡ʃenˈuɾe# | *#t͡ʃinˈure# {GOLD: #t͡ʃenˈuʃə#}
1030   | #fˈakulam# | *#fˈakula# | *#fˈakuɾə# | *#fˈakurə# {GOLD: #flˈakərə#}
1031   | #flˈamma# | *#flˈama# | *#flˈəmə# | *#flˈəmə# {GOLD: #flˈamə#}
1032   | #fˈokum# | *#fˈoku# | *#fˈoku# | *#fˈok# {GOLD: #fˈok#}
1033   | #fuːlˈiːɡinem# | *#fulˈid͡ʒene# | *#fuɾjˈid͡ʒene# | *#furˈind͡ʒine# {GOLD: #funˈind͡ʒine#}
1034   | #fˈuːmum# | *#fˈumu# | *#fˈumu# | *#fˈum# {GOLD: #fˈum#}
1035   | #inkˈende# | *#ent͡ʃˈɛnde# | *#ent͡ʃˈende# | *#ɨnt͡ʃˈinde# {GOLD: #ɨnt͡ʃˈe#}
1036   | #spˈodium# | *#spˈod͡zu# | *#spˈod͡zu# | *#spˈoz# {GOLD: #spˈuzə#}
1037   | #stˈinɡwe# | *#stˈend͡ʒe# | *#stˈend͡ʒe# | *#stˈind͡ʒe# {GOLD: #stˈind͡ʒe#}
1038   | #tˈiːtioːnem# | *#tˈit͡sone# | *#t͡sˈit͡sune# | *#t͡sˈit͡sune# {GOLD: #tət͡ʃˈune#}
1039   | #ˌaddˌeːˈante# | *#adeˈante# | *#adeˈənte# | *#adeˈɨnte# {GOLD: #adˈinte#}
1040   | #ˌadhˈikke# | *#adˈet͡ʃe# | *#ade̯ˈat͡ʃe# | *#adˈet͡ʃe# {GOLD: #aˈit͡ʃj#}
1041   | #ˌadmˈodo# | *#admˈodo# | *#amˈodu# | *#amˈod# {GOLD: #amˈu#}
1042   | #ˌadpˈost# | *#adpˈoj# | *#apˈoj# | *#apˈoj# {GOLD: #apˈoj#}
1043   | #ˌadfˈoraːs# | *#adfˈora# | *#afo̯ˈaɾə# | *#afo̯ˈarə# {GOLD: #afˈarə#}
1044   | #alˈiubi# | *#aljˈui# | *#aʎˈui# | *#ajˈuj# {GOLD: #ajˈure#}
1045   | #kˈontraː# | *#kˈontra# | *#kˈuntɾə# | *#kˈuntrə# {GOLD: #kˈətre#}
1046   | #kurrˈendum# | *#kurrˈɛndu# | *#kurrˈendu# | *#kurˈɨnd# {GOLD: #kurˈɨnd#}
1047   | #dˌeːˌekkeˈinde# | *#dejt͡ʃˈende# | *#dejt͡ʃˈende# | *#dejt͡ʃˈinde# {GOLD: #det͡ʃˈinde#}
1048   | #ˌaddˌeːˌinˈillahoːram# | *#adejnˈellaora# | *#adejne̯ˈawauɾə# | *#adejne̯ˈawawrə# {GOLD: #adine̯ˈawrj#}
1049   | #deˈorsum# | *#d͡ʒˈosu# | *#d͡ʒˈosu# | *#ʒˈos# {GOLD: #ʒˈos#}
1050   | #dˌeːpˈarte# | *#depˈarte# | *#depˈaɾte# | *#depˈarte# {GOLD: #depˈarte#}
1051   | #dˈeːpost# | *#dˈepo# | *#dˈepu# | *#dˈep# {GOLD: #dˈupə#}
1052   | #ˌekkehˈik# | *#at͡ʃˈi# | *#at͡ʃˈi# | *#at͡ʃˈi# {GOLD: #at͡ʃˈi#}
1053   | #ˌekkehˈikke# | *#at͡ʃˈet͡ʃe# | *#at͡ʃe̯ˈat͡ʃe# | *#at͡ʃˈet͡ʃe# {GOLD: #at͡ʃˈit͡ʃe#}
1054   | #ˌekkumhˈakke# | *#akumˈat͡ʃe# | *#akumˈat͡ʃe# | *#akumˈat͡ʃe# {GOLD: #ɨnko̯ˈat͡ʃe#}
1055   | #ˌekkumˈillok# | *#akumˈello# | *#akumˈelu# | *#akumˈəl# {GOLD: #akˈolo#}
1056   | #ˌekkummˈodo# | *#akumˈodo# | *#akumˈodu# | *#akumˈod# {GOLD: #akˈum#}
1057   | #hakdˈieː# | *#ad͡zˈe# | *#ad͡zˈe# | *#azˈe# {GOLD: #ˈazj#}
1058   | #illˈaːk# | *#ellˈa# | *#jelˈa# | *#jelˈa# {GOLD: #lˈa#}
1059   | #ˈin# | *#ˈin# | *#ˈin# | *#ˈin# {GOLD: #ˈɨn#}
1060   | #ˌinˌabˈante# | *#enaˈante# | *#enaˈənte# | *#ɨnaˈɨnte# {GOLD: #ɨnaˈinte#}
